file,ex_index,level,overlap_pct,overlap_reverse_pct,best_match_other_idx,best_match_other_overlap_pct,shuffled_signal,verdict,touched_by_21b141a,folder,statement_start,solution_start
content/tic/cls8/extra-databases/lectia2-tabele-campuri.html,2,standard,48.6,37.0,3,22.9,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Gaseste greselile Analizeaza urmatorul tabel si gaseste toate greselile de proiectare: N,"Greseli gasite (mai mult de 5): Numele campurilor au spatii (""Nume Elev"", ""Data nasterii"") - trebuie Nume_Elev, Data_Nas"
content/tic/cls8/extra-databases/lectia2-tabele-campuri.html,3,performanta,33.9,26.8,2,19.6,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Proiecteaza de la zero Alege UNUL dintre scenariile de mai jos si proiecteaza tabelul,"Schita pentru scenariul Veterinar (acelasi tipar se aplica si la celelalte): Tabel Animale: ID_Animal(AutoNumber,PK), Nu"
content/tic/cls8/extra-databases/lectia3-creare-bd-access.html,1,minim,36.0,29.5,3,20.0,False,ok,True,tic/cls8,"Exercitiul 1 (Nivel minim) - Baza de date ""Biblioteca"" Cerinta: Creeaza o baza de date noua numita Biblioteca.accdb cu u","Structura tabelului Carti (Design View): ID-AutoNumber/PK, Titlu-Short Text(100), Autor-Short Text(50), AnPublicare-Numb"
content/tic/cls8/extra-databases/lectia3-creare-bd-access.html,2,standard,53.5,35.9,1,32.6,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Baza de date ""Club Sportiv"" Cerinta: Creeaza baza de date ClubSportiv.accdb cu un tabel ","Tabel Membri (ClubSportiv.accdb), minimum 6 campuri, cel putin 3 tipuri de date: ID_Membru - AutoNumber - cheie primara,"
content/tic/cls8/extra-databases/lectia3-creare-bd-access.html,3,performanta,37.7,45.6,1,23.2,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Comparatie si analiza Cerinta: Raspunde la urmatoarele intrebari in scris: Explica in,"Schita de raspuns (dezvolta fiecare punct in cuvintele tale): Design View = structura (campuri, tipuri, proprietati, che"
content/tic/cls8/extra-databases/lectia4-interogari-simple.html,1,minim,53.8,35.0,3,26.9,False,ok,True,tic/cls8,"Exercitiul 1 (Nivel minim) - Scrie criteriile corecte Folosind tabelul Elevi (Nume, Prenume, Clasa, Media, Oras), scrie ","Criteriile corecte: Clasa = ""8B"": criteriu ""8B"" Media strict peste 9: criteriu >9 Nume terminat in ""escu"": criteriu Like"
content/tic/cls8/extra-databases/lectia4-interogari-simple.html,2,standard,59.5,45.5,3,40.5,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Creeaza interogari in Access Cerinta: Deschide baza de date creata la Lectia 3 (sau cree,"Cele 3 interogari, campuri si criterii exacte: Top Elevi: campuri Nume, Prenume, Media; criteriu la Media: >=9; Sort la "
content/tic/cls8/extra-databases/lectia4-interogari-simple.html,3,performanta,50.0,37.5,2,21.4,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Analiza unui scenariu Cerinta: Un profesor are o baza de date cu 200 de elevi. Raspun,"Ghid de raspuns (dezvolta explicatiile): Elevi restanti: selecteaza Nume, Prenume, Media; criteriu pe Media: <5. Like ""P"
content/tic/cls8/extra-databases/lectia5-sortare-filtrare.html,1,minim,74.4,53.7,2,15.4,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza sortarii si filtrarii Raspunde la urmatoarele intrebari folosind tabelul de mai jos,"Raspunsuri (tabelul Carti dat): Crescator dupa Autor(A-Z): Calinescu, Creanga, Petrescu, Rebreanu, Sadoveanu, Slavici. P"
content/tic/cls8/extra-databases/lectia5-sortare-filtrare.html,2,standard,48.1,50.0,3,13.0,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Practica in Access Cerinta: Creeaza in Access un tabel ""Elevi"" cu campurile: ID (AutoNum","Pasi pentru fiecare cerinta (tabel Elevi: ID, Nume, Clasa, NotaMatematica, NotaRomana): Sortare alfabetica Nume: click d"
content/tic/cls8/extra-databases/lectia5-sortare-filtrare.html,3,performanta,26.7,27.6,1,8.3,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Explicatie scrisa Cerinta: Explica in cuvintele tale diferenta dintre sortare si filt,"Schita de raspuns: Analogie: o biblioteca. Sortarea = rearanjezi cartile pe raft dupa autor, dar toate raman acolo. Filt"
content/tic/cls8/extra-databases/lectia6-proiect-bd.html,1,minim,51.4,32.8,3,24.3,False,ok,True,tic/cls8,"Exercitiul 1 (Nivel minim) - Adauga tabela ""Absente"" Cerinta: Extinde baza de date CatalogulClasei cu o noua tabela pent","Tabela Absente: ID_Absenta(AutoNumber,PK), ID_Elev(Number,FK spre Elevi.ID_Elev), DataAbsenta(Date/Time), Motivata(Yes/N"
content/tic/cls8/extra-databases/lectia6-proiect-bd.html,2,standard,38.5,37.0,1,11.5,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Creeaza un raport Cerinta: Genereaza un raport printabil ""Situatia Scolara"" bazat pe dat","Pasi pentru raportul ""Situatia Scolara"": Create, apoi Report Wizard. La ""Tables/Queries"" alegi interogarea Elevi_Media_P"
content/tic/cls8/extra-databases/lectia6-proiect-bd.html,3,performanta,47.1,42.1,1,11.8,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Proiecteaza o baza de date pentru o biblioteca Cerinta: Gandeste-te cum ai proiecta o,"Schita (raspunde in scris pe baza acestui model): Tabele: Carti(ID_Carte PK, Titlu, Autor, Gen, An), Imprumuturi(ID_Impr"
content/tic/cls8/extra-materiale-suplimentare/tutorial-github-netlify.html,1,minim,12.2,28.6,2,10.2,False,ok,True,tic/cls8,Nivel Minim Pregateste un folder cu un fisier index.html care contine un titlu si un paragraf despre un hobby (fara date,"Model de rezolvare (Netlify Drop): Creez folderul site-ul-meu si in el fisierul index.html (litere mici, exact). Continu"
content/tic/cls8/extra-materiale-suplimentare/tutorial-github-netlify.html,2,standard,16.4,43.5,3,18.0,True,suspect,True,tic/cls8,Nivel Standard Creeaza un site cu minim 2 pagini HTML si un fisier CSS separat. Publica-l prin ambele metode (Netlify si,"Model de rezolvare: Folder cu 3 fisiere: index.html (pagina principala), despre.html (a doua pagina, cu link inapoi spre"
content/tic/cls8/extra-materiale-suplimentare/tutorial-github-netlify.html,3,performanta,19.6,55.9,2,7.2,False,ok,True,tic/cls8,"Nivel Performanta Publica pe GitHub Pages un site cu minim 3 pagini, CSS propriu si cel putin o imagine. Dupa publicare,","Schita de rezolvare (nu produsul de-a gata): Structura: minim 3 pagini HTML legate prin meniu (ex. index.html , despre.h"
content/tic/cls8/extra-structuri-date/lectia1-tablouri.html,1,minim,16.1,27.3,2,10.7,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza tablourilor Raspunde la urmatoarele intrebari despre tablouri: Avem tabloul int not,"1. note[2] = 10 (al treilea element, index incepe de la 0). note[4] = 6 (ultimul element). 2. Valoarea 7 se afla la inde"
content/tic/cls8/extra-structuri-date/lectia1-tablouri.html,2,standard,35.3,28.6,3,11.8,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu tablouri Cerinta: Scrie un program C++ care declara un tablou cu temperat,"Rezolvare: Declaram tabloul de temperaturi si un tablou de nume ale zilelor: float temp[7] = {22, 25, 19, 30, 28, 21, 18"
content/tic/cls8/extra-structuri-date/lectia1-tablouri.html,3,performanta,41.3,43.3,2,14.3,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Cod cu doua tablouri si raport Cerinta: Scrie un program C++ care primeste notele a 5,"Schita de rezolvare (nivel performanta - nu se da programul complet): Declara doua tablouri paralele: int mate[5], roman"
content/tic/cls8/extra-structuri-date/lectia2-parcurgere.html,1,minim,37.0,29.4,2,14.8,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza parcurgerii Raspunde la urmatoarele intrebari despre parcurgerea tablourilor: Avem ,"1. Suma se calculeaza adunand pe rand: 0+22=22, +25=47, +19=66, +30=96, +28=124, +21=145, +18=163. Valoarea finala: suma"
content/tic/cls8/extra-structuri-date/lectia2-parcurgere.html,2,standard,55.6,33.3,3,29.6,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Temperaturile saptamanii Cerinta: Scrie un program C++ care declara un tablou cu tempera,"Rezolvare (foloseste tot ce s-a predat: parcurgere, acumulator, contor conditionat, parcurgere inversa): float temp[7]={"
content/tic/cls8/extra-structuri-date/lectia2-parcurgere.html,3,performanta,43.1,43.1,2,23.5,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Prelucrarea notelor Cerinta: Scrie un program C++ care citeste n note de la tastatura,"Schita de rezolvare (nivel performanta): Declara int note[50]; , citeste n (maxim 50) apoi citeste cu for(i=0;i<n;i++) c"
content/tic/cls8/extra-structuri-date/lectia3-cautare.html,1,minim,29.5,32.5,2,20.5,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza cautarii secventiale Raspunde la urmatoarele intrebari despre cautarea secventiala:,"1. Tabel de urmarire pentru cautarea valorii 5 in x[8]={4,7,2,9,1,5,8,3} : i=0, x[0]=4, egal cu 5? nu, continua i=1, x[1"
content/tic/cls8/extra-structuri-date/lectia3-cautare.html,2,standard,56.7,34.0,1,26.7,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Agenda telefonica Cerinta: Scrie un program C++ care citeste n numere de telefon (ca num,"Rezolvare: Declara int x[100]; int n; , citeste n apoi cele n numere cu o bucla for . Cauta numarul introdus cu cautare "
content/tic/cls8/extra-structuri-date/lectia3-cautare.html,3,performanta,32.8,42.0,1,12.5,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Explicatie scrisa Cerinta: Explica diferenta dintre cautarea secventiala si cautarea ,"Schita de rezolvare (alege Optiunea A sau B, apoi acopera): Tabloul = raftul de carti nesortat / dictionarul (A) sau tri"
content/tic/cls8/extra-structuri-date/lectia4-maxim-minim.html,1,minim,35.3,29.3,3,20.6,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza algoritmului Raspunde la urmatoarele intrebari despre algoritmul de maxim si minim:,"1. Tabel de urmarire pe x[6]={12,3,7,15,9,1} (maxim si minim initializate cu x[0]=12): i=1, x[1]=3: maxim=12 (neschimbat"
content/tic/cls8/extra-structuri-date/lectia4-maxim-minim.html,2,standard,47.4,19.6,3,26.3,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Temperaturi extreme Cerinta: Scrie un program C++ care citeste temperaturile din fiecare,"Rezolvare (foloseste exact exemplul din cerinta): int temp[7]={-2,3,5,1,-1,4,2}; Initializare: maxim=temp[0]; poz_max=0;"
content/tic/cls8/extra-structuri-date/lectia4-maxim-minim.html,3,performanta,31.5,30.9,1,5.6,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Explicatie scrisa Cerinta: Explica algoritmul de gasire a maximului folosind una dint,"Schita de rezolvare (alege Optiunea A sau B): ""Campionul initial"" = primul concurent din meci / prima lucrare din teanc "
content/tic/cls8/extra-structuri-date/lectia5-sortare.html,1,minim,52.2,38.7,3,39.1,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Trasarea Bubble Sort Traseaza manual algoritmul Bubble Sort (crescator) pe tabloul: int a[6,"Trasare Bubble Sort crescator pe {9,2,7,4,1,5} , n=6 (5 treceri maxim): Trecerea 1 (5 comparatii): 9>2, 9>7, 9>4, 9>1, 9"
content/tic/cls8/extra-structuri-date/lectia5-sortare.html,2,standard,56.2,43.9,3,25.0,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu Bubble Sort Cerinta: Scrie un program C++ care citeste n numere de la tas,"Rezolvare: porneste de la programul din Atomul 7 al lectiei si schimba > in < pentru sortare descrescatoare, plus un con"
content/tic/cls8/extra-structuri-date/lectia5-sortare.html,3,performanta,22.9,32.7,1,12.9,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Explicatie scrisa Cerinta: Explica in cuvintele tale cum functioneaza algoritmul Bubb,"Schita de rezolvare (raspunde punctual, nu e nevoie de eseu lung): De ce ""Bubble"": la fiecare trecere, cel mai mare elem"
content/tic/cls8/extra-structuri-date/lectia6-proiect.html,1,minim,75.9,47.8,2,27.6,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Extensia 1: Numara notele foarte bune Cerinta: Pornind de la programul catalog complet din ,"Rezolvare: in sectiunea STATISTICI a programului catalog, adauga un contor conditionat identic cu cel din Lectia 3. Decl"
content/tic/cls8/extra-structuri-date/lectia6-proiect.html,2,standard,65.8,49.0,1,23.7,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Extensia 2: Mai multe materii (preview tablouri 2D) Cerinta: Extinde catalogul pentru 3 ,"Rezolvare (varianta cu 3 tablouri paralele, mai simpla pentru nivel standard): Declara int mate[MAX], romana[MAX], info["
content/tic/cls8/extra-structuri-date/lectia6-proiect.html,3,performanta,39.8,40.2,2,12.0,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Extensia 3: Reflectie scrisa - Ce am invatat in acest modul Cerinta: Scrie o reflecti,"Schita de rezolvare (nu exista raspuns unic - e reflectie personala, minimum 10 randuri): Numeste concret lectia cea mai"
content/tic/cls8/extra-subprograme/lectia1-de-ce-functii.html,1,minim,22.0,30.6,3,24.0,True,suspect,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza conceptelor Raspunde la urmatoarele intrebari despre functii: Explica in cuvintele ,"DRY (Don't Repeat Yourself) inseamna sa nu scrii acelasi cod in mai multe locuri. In loc sa copiezi un bloc in 5 locuri,"
content/tic/cls8/extra-subprograme/lectia1-de-ce-functii.html,2,standard,61.5,43.2,3,42.3,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu functii Cerinta: Scrie un program C++ care contine 3 functii void: void s,"Program complet, respectand ordinea ceruta: separator inainte de antet , ambele inainte de main . void separator() { cou"
content/tic/cls8/extra-subprograme/lectia1-de-ce-functii.html,3,performanta,46.2,22.0,2,17.9,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Refactorizeaza si extinde Cerinta: Mai jos este un program C++ care afiseaza 3 raport,"Nu scriem tot codul - iti dam doar schita, ca sa ai ce rezolva: Scrie void separator() care afiseaza doar linia de egal,"
content/tic/cls8/extra-subprograme/lectia2-declarare.html,1,minim,26.2,32.4,3,26.2,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza functiilor Raspunde la urmatoarele intrebari despre declararea functiilor: Care sun,"Cele 4 componente: tip returnat, nume, parametri, corp. Exemplu complet: int patrat(int x) { return x * x; } - aici int "
content/tic/cls8/extra-subprograme/lectia2-declarare.html,2,standard,85.7,26.7,3,42.9,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu functii Cerinta: Scrie un program C++ care contine urmatoarele functii (f,"Program cu prototipuri inainte de main, definitii dupa: void afiseazaLinie(); int suma(int a, int b); bool estePositiv(i"
content/tic/cls8/extra-subprograme/lectia2-declarare.html,3,performanta,56.2,35.5,2,14.6,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Gaseste si corecteaza greselile Cerinta: Urmatorul program contine 4 greseli legate d,"Checklist de verificare (nu iti dam codul corectat, ca sa-l scrii singur): Verifica UNDE e scrisa triplu - o functie def"
content/tic/cls8/extra-subprograme/lectia3-parametri.html,1,minim,23.8,33.3,3,16.7,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza parametrilor Raspunde la urmatoarele intrebari despre parametri: Care este diferent,Parametrul formal e variabila din declaratia functiei (locul gol); argumentul e valoarea concreta trimisa la apel. Exemp
content/tic/cls8/extra-subprograme/lectia3-parametri.html,2,standard,76.2,34.0,3,23.8,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu parametri Cerinta: Scrie un program C++ cu urmatoarele functii: int maxim,"Program complet: int maxim(int a, int b) { if (a > b) return a; return b; } void citeste(int &x) { cin >> x; } void afis"
content/tic/cls8/extra-subprograme/lectia3-parametri.html,3,performanta,57.6,28.8,2,24.2,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Depaneaza si extinde Cerinta: Codul de mai jos contine doua erori care fac ca valoril,Doua erori de gasit (nu iti dam codul final): triplica(int x) primeste o COPIE - adauga & : void triplica(int &x) . swap
content/tic/cls8/extra-subprograme/lectia4-return.html,1,minim,33.3,37.5,3,16.7,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analiza functiilor cu return Raspunde la urmatoarele intrebari despre return: Avem functia ,"triplu(4) = 12, triplu(2) = 6. Deci x = 12 + 6 = 18 . cout << n*3; doar AFISEAZA valoarea pe ecran, in interiorul functi"
content/tic/cls8/extra-subprograme/lectia4-return.html,2,standard,80.0,27.3,1,20.0,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Programeaza cu functii return Cerinta: Scrie un program C++ care contine 3 functii: int ,"Program complet: int minim(int a, int b) { if (a < b) return a; return b; } bool esteDivizibil(int a, int b) { return a "
content/tic/cls8/extra-subprograme/lectia4-return.html,3,performanta,25.9,33.3,2,9.3,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Explicatie scrisa Cerinta: Explica in cuvintele tale diferenta dintre o functie void ,"Nu-ti dam analogia gata facuta - construieste-o singur, dupa aceasta schita: Alege o situatie reala unde cineva FACE cev"
content/tic/cls8/extra-subprograme/lectia5-apelare.html,1,minim,52.0,36.1,3,16.0,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Traseaza executia Analizeaza urmatorul program si raspunde la intrebari: void gamma() { cou,"Ordinea afisarii: A1 B1 G B2 A2 B1 G B2 A3 . (alpha afiseaza A1, cheama beta, care afiseaza B1 si cheama gamma, care afi"
content/tic/cls8/extra-subprograme/lectia5-apelare.html,2,standard,58.3,26.9,3,25.0,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Compozitie de functii Cerinta: Scrie 3 functii: int patrat(int x) care returneaza x*x, i","Rezultate (evaluare din interior spre exterior): a) succ(3)=4 , patrat(4)=16 . b) patrat(2)=4 , dublu(4)=8 . c) patrat(1"
content/tic/cls8/extra-subprograme/lectia5-apelare.html,3,performanta,34.1,31.2,1,9.1,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Scope si debugging Cerinta: Urmatorul program are 3 greseli legate de scope si apelar,"3 greseli de gasit (schita, nu solutia completa): rezultat e o variabila LOCALA in calcul() - nu exista in afara ei. cou"
content/tic/cls8/extra-subprograme/lectia6-proiect.html,1,minim,46.4,28.3,2,17.9,False,ok,True,tic/cls8,"Exercitiul 1 (Nivel minim) - Extinde calculatorul Adauga doua functii noi la calculatorul tau, folosind doar ce ai invat",Adaugi 2 functii si o optiune noua in meniu: float absolut(float x) { if (x < 0) return -x; return x; } bool estePozitiv
content/tic/cls8/extra-subprograme/lectia6-proiect.html,2,standard,68.8,33.8,1,9.4,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Contor de operatii Cerinta: Adauga un contor care numara cate operatii ai efectuat in se,"Pasi concreti: Declara int nrOperatii = 0; in main() , inainte de do-while . Modifica void afiseazaMeniu() in void afise"
content/tic/cls8/extra-subprograme/lectia6-proiect.html,3,performanta,28.8,42.2,2,9.1,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Gandire critica Cerinta: Calculatorul nostru lucreaza doar cu float . Explica ce prob,Nu-ti dam codul supraincarcat gata scris - gandeste singur pe aceasta schita: Explica limita lui float : are doar 6-7 ci
content/tic/cls8/m1-excel-fundamente/lectia1-interfata.html,1,minim,0.0,0.0,3,7.7,True,suspect,True,tic/cls8,Exercitiul 1 (Nivel minim) - Completeaza catalogul ghidat Deschide Excel (sau Excel Online) si urmareste pasii de mai jo,"Tabel cu 5 produse (rand 2-6), coloane: A=Produs, B=Cantitate, C=Pret/buc, D=Subtotal, E=Total cu discount 10%. D2 (Subt"
content/tic/cls8/m1-excel-fundamente/lectia1-interfata.html,2,standard,6.7,4.5,1,10.0,True,suspect,True,tic/cls8,Exercitiul 2 (Nivel standard) - Navigare si selectare (Practic) Cerinta: Deschide un fisier Excel gol si parcurge acesti,"Rezolvari, format Eroare/Cauza/Reparatie: 1) =(A1+B1*C1 - Eroare: paranteza deschisa nu e inchisa. Reparatie: =(A1+B1)*C"
content/tic/cls8/m1-excel-fundamente/lectia1-interfata.html,3,performanta,2.0,2.0,1,9.8,True,suspect,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Compara si explica (Analitic) Cerinta: Raspunde la urmatoarele intrebari cu explicati,"Schita de rezolvare (calculeaza tu pasii, nu doar rezultatul final): Aplica PEMDAS separat la fiecare formula: identific"
content/tic/cls8/m1-excel-fundamente/lectia2-date.html,1,minim,70.0,33.7,2,27.5,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Catalog formatat Ai mai jos structura gata pentru un catalog de note cu 4 elevi. Copiaz-o i,"Pasii de formatare, in ordine: Scrii datele in A1:D5 exact ca in tabelul din cerinta. Selectezi A1:D1, aplici Ctrl+B (Bo"
content/tic/cls8/m1-excel-fundamente/lectia2-date.html,2,standard,67.4,35.2,1,17.4,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Factura profesionala (Practic) Cerinta: Creeaza o factura simpla in Excel cu formatare c,"Model de factura completa (poti folosi exact aceste valori): A1:E1 -> Merge & Center, scrii FACTURA NR. 001 , font 16pt,"
content/tic/cls8/m1-excel-fundamente/lectia2-date.html,3,performanta,29.5,23.1,2,19.7,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Analiza formatarii (Analitic) Cerinta: Compara doua tabele si raspunde la intrebari: ,"Schita de raspuns (nu exista un singur ""corect"", dar urmareste aceasta structura): Tabelul B e mai usor de citit: antetu"
content/tic/cls8/m1-excel-fundamente/lectia3-formule.html,1,minim,45.0,22.5,2,20.0,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Calculatorul de medie al dirigintelui Tabelul de mai jos este deja creat in Excel (copiaza-,"Formulele si rezultatele corecte: F2: =SUM(B2:E2) , tras cu drag handle pana la F6. G2: =F2/4 , tras pana la G6. Rezulta"
content/tic/cls8/m1-excel-fundamente/lectia3-formule.html,2,standard,60.6,43.5,1,12.1,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Bugetul excursiei cu referinta absoluta Cerinta: Clasa voastra face o excursie si trebui,Rezolvare: C3: =B3*$B$1 . Folosim $B$1 (referinta absoluta) pentru ca numarul de elevi e ACELASI pentru toate cheltuieli
content/tic/cls8/m1-excel-fundamente/lectia3-formule.html,3,performanta,29.2,25.9,2,10.4,False,ok,True,tic/cls8,"Exercitiul 3 (Nivel performanta) - Analizeaza si explica Cerinta: Raspunde la urmatoarele intrebari, explicand cu cuvint","Schita de raspuns: =A1+A2+A3/3 e gresit din cauza ordinii operatiilor: Excel face intai A3/3 , apoi aduna A1+A2. Cu A1=9"
content/tic/cls8/m1-excel-fundamente/lectia4-functii.html,1,minim,29.2,17.1,3,12.5,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Analizeaza notele clasei (hands-on) Cerinta: Deschide Excel si construieste tabelul de mai ,"Rezultate corecte: =SUM(B2:B6) = 35 (suma tuturor notelor). =MIN(B2:B6) = 5, =MAX(B2:B6) = 9, =AVERAGE(B2:B6) = 7. =COUN"
content/tic/cls8/m1-excel-fundamente/lectia4-functii.html,2,standard,20.0,11.8,1,20.0,False,ok,True,tic/cls8,Exercitiul 2 (Nivel standard) - Statia meteo (hands-on) Cerinta: Creeaza un fisier Excel cu datele unei statii meteo pen,"Formule si rezultate: Temperaturi: =MIN(B2:B8) =15, =MAX(B2:B8) =28, =AVERAGE(B2:B8) =20.71 (145/7). Umiditate: =MIN(C2:"
content/tic/cls8/m1-excel-fundamente/lectia4-functii.html,3,performanta,33.3,28.9,1,15.2,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Compara si explica Cerinta: Analizeaza urmatoarea situatie si raspunde la intrebari: ,"Rezolvare (functiile lucreaza doar cu numere): =COUNT(A1:A10) = 6 (numara doar 5, 8, 10, 3, 7, 9 - ignora textul si cele"
content/tic/cls8/m1-excel-fundamente/lectia5-grafice.html,1,minim,25.0,25.5,3,10.4,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Recreaza graficul din lectie Creeaza urmatorul tabel in Excel — sunt aceleasi date folosite,"Pasi si raspuns: Scrii tabelul Materie/Nota medie in A1:B6, selectezi A1:B6, Insert -> Charts -> Column . Click pe ""+"" ("
content/tic/cls8/m1-excel-fundamente/lectia5-grafice.html,2,standard,32.6,34.9,3,13.0,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Alege tipul corect de grafic (Practic) Pentru fiecare situatie de mai jos, scrie ce tip ",Raspunsuri corecte: Bugetul scolii (40/25/20/15%): Pie - arata proportii dintr-un total de 100%. Numarul de elevi din 8 
content/tic/cls8/m1-excel-fundamente/lectia5-grafice.html,3,performanta,30.8,35.6,1,11.5,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Analizeaza si corecteaza graficul (Analitic) Scenariu: Un coleg ti-a aratat graficul ,"Schita de analiza: Cele 4 greseli: grafic Line pentru date de comparatie (nu evolutie); titlu lasat implicit ""Chart Titl"
content/tic/cls8/m1-excel-fundamente/lectia6-proiect.html,1,minim,68.0,46.6,2,24.0,False,ok,True,tic/cls8,"Exercitiul 1 (Nivel minim) - Catalog personalizat (creativ) Creeaza un catalog Excel pentru propria ta clasa, cu materii","Structura recomandata (adapteaz-o cu materiile si notele tale reale): A1:F1 antet: Nr., Nume elev, Materia 1...Materia 5"
content/tic/cls8/m1-excel-fundamente/lectia6-proiect.html,2,standard,62.0,41.3,1,22.0,False,ok,True,tic/cls8,"Exercitiul 2 (Nivel standard) - Buletinul clasei (practic) Creeaza un ""buletin informativ"" al clasei pe o singura pagina",Pasi si formule: Media clasei: =AVERAGE(G4:G13) . Nota maxima: =MAX(G4:G13) ; nota minima: =MIN(G4:G13) . Materia cu med
content/tic/cls8/m1-excel-fundamente/lectia6-proiect.html,3,performanta,39.1,31.2,1,10.9,False,ok,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Analiza critica (analitic) Analizeaza urmatoarele doua abordari ale unui catalog si r,"Schita de raspuns: Varianta A nu poate folosi AVERAGE/MIN/MAX pentru ca aceste functii lucreaza doar cu numere; textul """
content/tic/cls8/m1-excel-fundamente/lectia7-sortare.html,1,minim,53.7,55.0,3,19.5,False,ok,True,tic/cls8,Exercitiul 1 (Nivel minim) - Catalogul clasei (hands-on) Cerinta: Construieste tabelul si sorteaza-l in doua moduri. In ,Tabel construit (antet pe randul 1): Elev / Nota Maria / 8 Andrei / 6 Elena / 9 Bogdan / 5 Carla / 7 Dan / 10 Pas 1 - cl
content/tic/cls8/m1-excel-fundamente/lectia7-sortare.html,2,standard,34.6,45.0,1,36.5,True,suspect,True,tic/cls8,Exercitiul 2 (Nivel standard) - Catalog pe clase (doua niveluri) Cerinta: Extinde tabelul cu o coloana Clasa si aplica s,"Tabel extins (antet pe randul 1: Nr, Elev, Nota, Clasa): 1, Maria, 8, 8A 2, Andrei, 6, 8B 3, Elena, 9, 8A 4, Bogdan, 5, "
content/tic/cls8/m1-excel-fundamente/lectia7-sortare.html,3,performanta,12.5,21.3,2,15.0,True,suspect,True,tic/cls8,Exercitiul 3 (Nivel performanta) - Analizeaza si explica Cerinta: Raspunde la intrebarile de mai jos fara sa deschizi Ex,"Schita de rezolvare (nu raspunsul complet - il completezi tu): Stoc minim : identifica ce inseamna ""cel mai mic"" (cresca"
